publication_id,target_embedding_id,target_passage_id,dimensions_ok,vector_nonzero
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,1795afc4-7035-566f-9bfc-30435d7887b7,50596f55-579e-5e8c-a8b6-2316e0208a01,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,647982be-d7b7-5440-856c-79e253237711,505fa8dd-8de9-5256-b775-2784b3c34d83,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,9199a4b8-227e-5a38-9830-b44a35a611d4,506183aa-cb43-5dce-a364-eab0678d471a,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,98e34c8d-5066-55c4-a00d-a07839c9bd04,50641265-3d32-5fb9-8bfc-ac12a49ebe9b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,b539e745-7cff-5c76-a1b5-65a1a8283410,50642b4b-86a6-5c84-b63f-ab98985278e5,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,91d835a9-1895-5c0f-aae3-8f90ff519ce0,506444fe-2eaf-5267-8074-95230780846e,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,a707a345-b842-50d0-a90d-ae5d2ea2f511,506608c1-bb97-5695-b23c-7fbe3424aabb,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,a3b8b8e9-56a1-5ec2-994b-081a02d81ccf,5070858c-dd51-5617-9061-dbee7eec1b51,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,8b92091f-cca2-5b8c-9cfb-74e3d2eb058d,5071e71a-272f-536e-a4b1-a1a9c62ccf25,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,1c10e364-913e-5b7a-8126-bcabe95746cf,5072200e-0f00-5e76-b189-673a27b945cf,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f6ffb4f8-5175-5bf9-84ce-24e9e1d4f6a8,50724f1f-602a-5902-8e5d-5740e3368897,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,7efbbcfe-3fbc-5b26-bdd1-0da7c79449ed,5072ed25-32a1-5ee4-befd-2623184a2230,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,3c995f4b-d296-5d63-adef-5b487e092706,50734db6-2281-5bca-ac68-9138ebb2f448,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,fbeef099-0ede-59bf-b408-944a06bc5eda,507747ed-38fc-510f-9341-b0f8e10bb5d0,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,a7b9cf28-e6d4-56c3-8a94-b7fb974aa5df,507ab943-4b04-56b9-8fd8-1423ec326bbf,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,e54b0116-49f2-59d5-9439-bfb747cc9c58,507c22f3-5005-5d81-9793-b1bcd834ccc0,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,917b3feb-2e50-5de7-9d0b-81170558052a,507d641e-8182-51e2-b4b2-5896e8f9d81f,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,5b38bc2c-596d-5c16-a955-df3e957cb946,50803769-b41b-5549-a1eb-73e34a7b6c0b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,61cb2b71-c114-5c10-89b1-d722c9b302d3,5082e016-858d-5790-b61e-c228033a16ae,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,33755bf9-957d-57f7-83ea-93c4d60ab07c,50853c50-d2f7-56b8-9824-f38267a04285,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,d48fc560-61cd-59fd-b0aa-247b543c785f,50879e89-4852-5d6a-8533-7ad9df6a695a,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,91132c01-e922-5427-9a95-5f3d887493a8,508ac20e-fd91-5ee4-a766-98f38a2115ff,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,84c70bbe-03df-5013-b622-3b0355661135,50916aa7-4363-5527-9bae-1f7b7b202d3d,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,03e2acf8-d7f0-5772-9a05-bc7e6fd81206,5095a0e3-c4ce-58f0-99bf-cc5c4cb24ac1,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,c70ab3e5-edf3-5a57-b095-d240f4060627,50962ec9-cca1-53bf-9957-d4e8f300cb4e,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,3465bfca-da8e-532d-b6e6-72740391db85,5099b9e4-b5d0-5b67-8abb-c1d386cc5f47,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,833cb14a-6826-557c-928d-7574c1d3042e,5099ec1b-81f6-595e-be68-857bd9c9b363,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,0a693504-941f-54a0-b8ed-c2de2b6af5bc,50a5d49f-522c-5261-8a29-d6a6dfb3eaee,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,3a13e53b-66a5-5245-b7ce-0f4c12f8e213,50a5dba3-f291-5018-8ac3-78cf2fee6839,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f12020df-01bf-5c4c-a2e5-86c81f673a88,50a77e16-22f4-58d3-aa2c-4f8f2371156f,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,cc99545f-864b-58a2-80a4-5c7019537763,50aea41e-a1e6-54ef-8b25-7c8cb5eeb85e,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,a399f0a1-966e-5def-b35f-00fdbaa0fbe9,50bdb90b-e8eb-5777-bb4f-dbf14abae451,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,9c58c378-db2c-5e44-9e57-b6782ff5f1ef,50bf9fa2-74ae-5a89-bfe1-70ab1d737c0a,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,9109a4e6-8daa-5e7a-8eb5-f24f6b9970cf,50c08037-4295-5ba2-b32b-40a192049f11,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,1a7d5efa-4c55-5370-939c-a130a8d7cea7,50c0c587-2496-5244-a2d2-9fc1875ed400,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,992c186c-285a-590e-8b9f-7effc79596c2,50c42967-ed20-5334-bf1c-be0753e99e86,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,1ed32e28-0996-5bc2-85cb-7dbcf402bc01,50c58a55-c245-572e-bc6a-a4315ad0bae1,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,137b62e5-0b57-5fdc-a123-3cfd6ae88597,50c6a2e5-9d14-59a9-a40b-0622ac3063b3,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,4583759f-2de9-5072-ae8e-ad587b34b535,50ce62d2-8019-5ed7-b668-8d968735686b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2da1e2eb-2813-5e9d-9462-488bb6341675,50cf1fd6-f4b5-519c-bc4c-d469790f231e,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,50135264-c6af-5727-bd05-01721b95c859,50d8f661-e44b-55c6-95f6-2ae1ad89afc2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,6584882b-474e-591f-8d97-dff7f6141d8b,50da24ec-4141-5269-8701-087d5354bcc6,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,5efa6a98-95f5-5a0b-b3f2-44066ab2ba91,50da425e-eb08-5a80-b0c0-9d47a0e99f07,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,350b2570-2be3-578f-a261-f7e93c1e6237,50dfda8c-98da-5bcf-9e32-c19f5696ec3c,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,31a860c3-6db0-5106-b665-54920e7fb900,50e1f9c0-14e6-50ec-9ddb-7c10ce690480,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,78dfdc68-239f-5e1f-bd4b-340febe8694e,50e7af1a-0695-5799-bfe3-94fd638ded82,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,9aa4fe86-1046-5014-b562-998f1234eb31,50eaa649-85fc-577d-be2a-74791006645c,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,1def9432-5d22-5fb4-bc79-d1c2f85a0ac2,50eae459-77f0-57d2-9ce3-2bb72eba70bb,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,a3f68979-9d07-5f55-aa71-9fddc4f4af07,50ec6c93-2371-513b-915f-83e919909d43,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,05723ff7-82d8-5dbd-a1a3-eaf9a6028ae2,50ede26f-e2e1-5ead-80f1-18a7c3050bd8,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,63ab1f53-0809-5dad-8268-1064e76f5ff6,50ef4735-042f-5632-89f6-29959aee0e95,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,885e2c30-347d-500d-ab4c-8a74c53b018f,50f3b40e-f0c3-5424-9d33-be424f90b3f3,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,0a64e181-7fa7-59f0-9479-5a4ebd347c44,50f55adb-cfde-5fc2-82fc-a31b8b5b787f,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,1b1acd90-d010-52fa-9fa2-50e48cdbba8c,50f6b205-4b76-5326-a93e-ddae7e2bbc54,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,63b22e60-b557-5d9f-9652-2a7446f6ad7e,50f9f8bd-599f-5e49-a5f3-45ed9aed7737,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,6345e9f7-616b-5a1a-9bd4-b8d46a26d2ad,50fea94a-8b94-578b-ac36-24c757124f22,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,35a88183-642a-5618-b314-ae1cf3af307d,510234f7-e0d2-5a16-bcf2-0c9e0335310f,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,195a0ec1-2378-5cab-a78f-e91ca4d52771,5105d522-a549-5325-a30a-154ff121b2c0,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,611fe515-b7f9-5cca-82e6-6a7e1a0a465a,5114b13f-e43d-5ced-bf6d-ed966da9e5f7,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,fca4a6eb-5925-5634-9724-5410d9ac3e33,5118a6b4-d128-5e5f-b333-ef9f260b8225,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,423b29af-1a55-5069-a1ee-625f9f5115b3,511deae1-415d-598e-a7fb-cee4da0e95de,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,4a28b64c-37d0-5447-a914-fa523ccc8edd,512245fc-cb96-5be8-bcf6-07318f5db373,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,d8f49a8e-8707-58af-83ab-fdb927664ed4,5123e806-f9d5-514f-9771-9aa36b66dbe5,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,196d6792-92bc-5af9-86d2-d8eebb7b3aa3,51245a9f-1d6c-5e74-a1aa-b2182545bf80,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,a3e0e9b8-8c39-51be-a979-6736ffcfd5b3,5126bb45-72d2-5453-a3f8-60c415d90710,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,38f3bc3b-7ea4-54a7-8e79-6ee5c602be5d,5128cdf9-7e4d-562f-9165-6f21f44b2861,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,6d16ff99-a984-5d5f-aea5-a82ccd77dba3,5129865c-cac4-5e74-aec6-e98c6cc3d4a3,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,3055e0ad-c367-52c0-93b5-5e0a99a669ca,512a02fb-039a-5127-aaee-3084c520f9ea,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,4a8af245-675c-57a1-a846-77ca390dcc14,512d6c70-f4fe-556e-9dad-10308c698b93,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,fddfa5bf-d1a4-5fe7-b9d5-7d3955285a87,51316ab9-8067-5e79-926d-e7965e7f7c7c,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,121f7c82-ba6c-5bd7-85e3-095196916e97,5132f9f9-1620-5bc6-ad39-4e6cbb4ebb4c,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,81a2168e-25fe-57f9-b37d-8959186def51,5133389b-8e15-55b1-bad9-cebedb82652e,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,63390924-9269-58df-a32d-5b0ffe54d4b6,51335d9f-d2f7-51ce-bd89-16aa01ee499e,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f04f226a-df1c-5c72-b6b2-8445c40d3587,5134903c-780e-5162-93da-36c9488a17f6,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f8e9581a-5dfd-5a2a-95c8-cc578b1ef531,513a30b1-18eb-517d-a6ef-c2230a4d739e,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2a7a9642-d9ca-5a8e-b36b-a5542d2bff53,513d145e-a7eb-5643-a81a-3fafc313a319,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,613c1139-3c53-5d82-b6df-127414103051,51477839-b689-580d-ac46-27c56dfbab89,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,e735814b-ceb4-5b95-9808-2e5aa4033183,5148e54d-09a0-5249-aa69-4e786200d55e,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,8dfd3b8d-647d-52ad-b117-3a7c8b7bf2f0,514bda57-d480-5087-9ef0-1ce75607302e,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,09c48700-f2f4-53f3-b94e-9cc4960b0ee7,514c91a0-a35a-537e-a4eb-f1ddc089c167,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,db0f0aee-fec9-59d1-93ad-596b119e26b0,514caf90-5b6f-5836-b692-c3199f0c3ac1,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,8640bfe2-0c23-5132-9f95-3fef135da378,514dca69-952e-5904-9602-be6d9af470c8,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,b05b1a1f-09db-5bcd-a1d7-0ce99dbd9dd5,5153612d-d044-58fe-9a6f-57c79a9c27b8,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,8e5c9d2f-d542-5400-912b-603ee7fa81f5,51539b86-f16a-512c-93c3-ffb787e8ff26,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,0d1d7cdd-7740-56e1-9193-5eaa222b5c71,5155c2b1-9ebf-5e10-a6f8-413a5ce2c6b0,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,cc7b94ec-89b7-507a-8e98-9c91d91e400e,51595284-727e-58c1-abea-69679e5a8a57,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,1abf73b7-4123-547a-8769-3845766a824a,5159bd7d-e1b9-57fc-ae94-f28ef45cbe48,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,00f4c95b-afbe-5a39-925f-ce938327d418,5159bef5-a48d-578d-9e64-25ea32fe7b5f,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,e49d996a-f3ea-5b29-8012-d19034ef3e59,515bae19-96df-5d08-a33e-9fa00c061e9d,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,4f65d55b-aeda-5c2a-9771-b3c9cf37e79a,516338a9-4e3c-51fa-9656-e95f04c7e84d,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,eecd9b38-11eb-549b-a8ab-f6c9fb5b7320,5167639c-be4f-5c78-a222-fc1631c59f1a,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2f8c26b6-7a59-5dee-87a7-fb211be05472,5168dac4-120e-517c-9dda-f684d5a3ea61,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,07c3b556-a230-5fe7-8da6-ece9f6135a56,5177c9aa-8a46-5e8e-92e0-c4c9b1090b52,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,8f19628b-a95e-54f7-9fe6-387eeb84a5b3,517c05ec-47da-52e2-a851-f69bd2103d25,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,c4b2409f-4bf3-59af-9ed5-4f3b4164174c,517ca653-de7d-5b3f-9a1a-fc284cbdc62f,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,caf5d08c-e0e8-5072-9119-44f38faf20be,517d1803-8d97-577d-8527-e96bed87cfd8,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,1230265b-999d-57db-a37f-1fa6a4b3764a,518416f2-dacb-568c-a4cd-da30b411b3f9,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,5a34e446-3a6f-564d-a7aa-e27208309fc2,51847d33-6b39-56b0-84aa-45b43c7d55f3,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,cd1a17c4-6836-5d68-afc0-ef0d02177c43,51867ad1-93c8-5328-b8da-9830f49e9074,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,b02c2dfb-f0b4-580d-b93c-c215f1e8b0b0,5186c1d4-c7ab-5b80-a9f0-aadc8b84475d,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,5fd99f90-2cb6-5543-8f52-117f7b39c685,518c3c43-4b62-531b-8cfe-45db2e9e7b7f,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,ad05c0e2-4eb2-5409-af89-5392e9bf789a,518ecc0e-af55-5419-ae9c-4f990ec70bfd,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,7183ed03-6241-5089-b47a-f85dcdc2018e,51951189-210a-5bd5-bae1-7060700d2f23,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,c1bb3607-39c7-5821-9a86-caeae725ed64,519599e2-17e6-5516-8835-a6b050ed2cdd,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,b22ef578-d3c1-57c3-bd8e-0e53b0bb3e6e,5195b7f9-eb2e-5aa9-b103-904d7a29dec9,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,88d399a2-4b80-56e9-a102-08b0b8fffeda,519c8c5d-f49e-54f8-870b-1ca3e6d7b361,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,18bebee8-201f-5ad0-8385-3829a45a8286,519d6d7e-2ca9-519f-8648-b0213f3088b3,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,efae150e-fda8-518d-aadc-9de6b93eff4e,51a27287-0418-5546-94a5-43c9a6e9dc1d,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,bdbd261e-312f-59b8-8875-e4f3a1c22c84,51a2e3ca-91d8-5292-8cfa-e333daf454b6,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,d1a9ef90-ec43-5c76-8924-2f8b3cb44123,51a4f412-c774-535c-aa25-ba7732e6abab,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,697a8e8c-446a-5789-b8b9-63aad196aeb8,51a95950-c3d4-5ecd-b476-ab53caf27210,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,043a6085-70a7-5996-bc4e-46593df38492,51aac2a8-458f-5293-b67b-a6e0d0ba9b61,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,c7ec8365-585d-58b2-b576-8aa785925b4e,51ae0ee3-0d1f-54d0-8eac-726004e4020f,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,55b986bb-c916-5ae0-85a7-77f93c4133de,51b1f315-3e16-50fa-b3fb-f515546cbb2d,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,eaf7d6ac-6f92-5dc1-af17-18a3d5c825d9,51b8a756-c7cd-5ec6-a8a1-05f79d5f6edd,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,693e23ca-c909-555c-b4a4-77a9c755e0fe,51b9e31a-a0df-5152-b01b-a6a9badb5388,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,45ab227d-59cc-5bd1-b546-daa353460374,51bb0138-f06e-55ed-86fa-9e9f83944fa1,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,e701a99b-ba9f-522c-a868-687ad6fb5214,51bd101a-dfd5-53ee-ace1-7af246379500,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,9e13d3d0-164a-5fdd-af77-3473d1705dd1,51bee490-e2c0-57f1-92fc-83dbcf4fb6f8,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2a3688f1-418e-5831-bc99-dcd74fae01f6,51cf6371-0eaf-5bdb-808f-bc20b1149712,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,fa14d384-e5b6-5f17-be77-198456cabbc0,51d10db3-1ac1-552a-992c-8cfe9e673535,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,dcf321a5-6f07-57ce-b671-463a4c6b4184,51dac413-c2ba-5681-a562-6b3483db93f6,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,518526c4-b561-5cb8-9c59-bd692935e1f3,51dc5ebb-4c02-5854-b2fd-a620800bc091,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,164d98a1-7474-5a0e-ba1b-e7e0d74a6140,51dc717b-1d7f-58a5-9c35-c6b2d5eb9ae7,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,1730adbf-4c90-5281-a85f-0b771cea504c,51dcb16d-1af3-53f5-9b7b-55ca979d8097,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,7754dc87-1b1f-5e4a-ac8f-dc76b61a7ec0,51dd1ce3-958c-5555-aa59-39f6ab75691b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,319f0bfb-74bc-5592-b1db-dbfc1b7a4abb,51de841b-1862-5ad6-998e-5c85dddd8238,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,23665b2a-9393-5d70-9671-af40820419f2,51e620b3-817a-5df5-86cf-2c0a358960cb,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,4a96405c-57f8-5287-b00f-d2964bc91458,51e888a2-74ba-58ad-93d8-8d313058239b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,d6430409-6864-54ca-b2ca-4ea917eb8e41,51e8e53b-c9ca-5490-be6b-f8739b7d29d0,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f24575be-7b2e-5967-b7e0-38f422289bdf,51e9ea66-51e6-59e1-a7d4-27a642cf0fed,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,17badf69-16a3-58d2-8004-d7a508b93dc2,51ee34d1-da96-5102-a947-70e082656826,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,b2e17703-a1df-5b29-9ee9-606ae9d0da06,51f6f64f-bcb3-5846-881b-72a790db03ae,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,23de05a2-a110-5e97-a9bb-a1fdabba8776,51f79ad6-de5d-5b6a-8809-242bbeb92373,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f2412543-0426-5aa1-8214-f4cacb3208a1,51fba5c5-943b-58a3-8e46-fe3731006ce6,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f573b2e3-acb1-5b43-bc7e-449ba3ff9335,51fc5ea1-34b1-5e5f-993a-8d40c258d6ab,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,dd8c3ee7-a782-567f-a098-f17d73c790b7,51fe89b3-0817-5727-a6c2-c099f867ed54,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,b27ab2d9-2c00-57e3-bdcb-91bb96eccbb4,51ff553f-57ff-5d72-9af3-aaab6f6d74a2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,86070ab8-aa0b-57c5-b06b-1b55c9338f36,5201231e-8ab3-5827-a616-db9453022014,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,cf99c614-554f-5b3b-be45-b7cb1aa39ba6,520817ae-88d0-5e88-9e08-f482bca82dc7,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,b983f609-6a08-5fff-96f3-301e73bdd4b0,520c4692-d843-5932-83a5-ec6f3cd20947,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,4c445b40-eb8e-50e1-8563-bc65865cba9a,5214520c-8df9-5e4d-82fe-42c221e89710,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,d78437eb-fac6-5ac4-a666-2a55bb55d67c,5214abdb-ec97-5292-9014-ba698253fd6e,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,c9d11e00-b24e-5cd4-b09e-71345f4efdc5,5215778d-4a2a-5291-9dda-4fdeb4f9403f,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,4025c36c-2dcf-5366-9493-459b095e7f4e,521df9ee-e833-54fc-b6da-c3f09bf82dbe,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,ca1f062c-2031-5dc6-a4d8-c5c742541ae9,521fe9ca-2393-5ae2-9c11-94df9155e143,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,fed9448c-faaa-5f62-b6b7-56d4e7c0ac50,5221cfad-ce6e-537e-8ef6-f8bdbe6889d1,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,55e3ecfc-61d6-5e92-b3bd-90c42d50cd4a,5222796a-a906-5216-b42d-b8c4497c57ab,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,60406912-d5c6-57e0-830b-5f1990e90884,52251cc9-9373-515a-b46b-7c84d3f34cd7,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,293daf7f-0e44-53a4-bffe-70ddf0893742,52269cdf-355f-54d2-817f-4e2c81e35f6c,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,97ea3a8e-fbf0-5da5-a112-0e3e365dfc15,522cdc30-bcc1-551b-b32b-8a9c34ab7f32,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,55965a9d-5366-5585-abfb-7cd004c13332,5238ec12-08de-5422-88f8-330b736ed680,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,b1e80de5-b062-5ec3-b015-a22e3af0edff,523b8dab-4c02-5f89-9b34-a6841369a7d5,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,28e4fae6-2c9b-58fa-9024-292f85725112,523dae82-d775-5648-87cd-f73415122b75,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,08b254f8-d97d-5c6d-8359-30cf6a2cab22,523ee036-bb23-5f87-8090-2d9e6d1880ed,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,0ba6724f-c750-5e11-a72e-e165fdd2227e,5244b91b-1469-5702-9749-39dce84d1d92,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f3624fca-3582-5af7-a208-5fa72d098336,524fcb8c-a871-5114-afe4-a1ab6532bde9,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,3071bddd-8885-5d29-b371-4b0aa82691e2,524ff7a9-9eb5-514b-b4de-07d6d7a4f110,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,169133f8-00a7-5df8-a0be-c87db85cc39d,52521fa7-d0d6-5965-b374-488f312f42ee,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,9a3e51a6-d88e-5219-adae-afec4767d346,5252e214-bf09-528a-a805-698e721f3a8a,True,True
