publication_id,target_chunk_id,target_report_id,dimensions_ok,vector_nonzero
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,4ce8c1bc-7e04-5ffb-8374-8296b5cac09b,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,7f61d988-1931-52f0-8ee9-6a1e1b5ef9a2,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,ef2f936b-086f-5b04-ab39-d75c2ebee1d8,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,6ca6766d-c72c-5352-9f2d-a7fdc72ac03a,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,12f32496-ab2c-51fd-8b51-d1c2a018fd2d,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,3f12fddd-9c04-54b0-b1d7-f5d2949f355c,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,b3d956f3-88df-5abb-b4f8-e3081a3e8367,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f4728c88-82f8-52f3-8874-0606ddb11f29,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,e2fca90c-481d-5bb0-91d3-c5ca39988b43,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f9ec32f6-69ab-55b2-89d0-af7e6fff8c99,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,1fe91271-4c6f-5af9-9e73-4ca13f052bae,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,fb9606f7-44ac-5dfd-b5b4-f6644003f5db,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,1c736aa6-eecd-5a58-b331-8a2570d8cee0,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,03150bfa-b56c-5209-9706-e7aa208dd750,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,b3ff5b85-011b-5cee-a717-5c926dbd7cb3,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,390f6830-ba9b-5f7f-aad2-b5e597510d3d,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,ded680aa-8f3f-5858-a385-53c8b3210844,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,661acfc6-ec18-5848-9495-12f8dcbe22a0,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2072fca0-fd7e-50c8-985c-cdf44bb2800a,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,6f04167c-3c60-5bd7-95ff-6c9728c6d124,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,aeb956f5-44d1-525e-bc6c-0357c87288c2,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,1442b5ec-2ad6-5551-af18-41f1ef547816,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,b051d52d-243d-5e9c-843c-57ae288ebf0c,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,bd87c0c2-bd2b-5022-9f2d-16c9192b1aa2,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,947e9cef-f9ef-514c-8975-b392ba8e0a43,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,de9a38f8-a9d9-58b0-99cd-a9a823a87bc3,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,179a5cfe-0bc9-5dc6-ae82-a3f74e3f4eb3,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,7c60d955-6ac0-56f9-b3fb-867fb66fadcf,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,076dd1ea-c08d-52b3-8c03-6bf169e6dc7a,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,130ad323-1486-59d7-879c-51b4bdf20652,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,1c7c7e24-28d8-52de-b65d-aa03e24b6f21,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f8231ddb-19e7-53ce-acda-2f00a742967b,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,13f1e2e8-c428-5c07-b187-830947607f0b,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,cc008898-2de8-583d-a75d-1f9eab73a962,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2e3162f4-9582-539b-81bf-4bdee5ac5b6b,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,4f62f8c3-1e80-553d-bcc8-e3cfd2a6601d,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,c870da57-2186-57ea-bc40-d5c9cc4af5eb,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,3bf65335-9019-5e8d-991b-48b69fd19a27,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f3a478e5-6fc0-5a7c-95d9-4b972f1a0df7,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,62e7cba4-c76c-59af-a7b7-ddb572332c90,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,b90f17f1-33f3-5ba7-9ce5-4707e37b30be,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,a6fb7033-4cb5-5297-8c3a-2fab741b65aa,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,7664fab6-b21d-571d-a7f9-f7251d7a889a,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,0863d1db-57e1-57f7-bdb7-9f140dbdb9c9,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,063d4dd3-0255-568c-bf90-f9f642a3f16b,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,255698ec-9def-5853-b02f-66b15780a8eb,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,9a25c43e-6499-563c-b244-99ef2304d9bd,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,51ed6ed9-aa35-5ede-9322-7a8f7ebd2a99,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,735dc7eb-f3ec-5c03-b635-61fed0749a59,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,82e31177-d10a-5076-9541-45c4e86636cf,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,9e83bbbe-150a-51ca-9854-128d3d1ab942,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,006617d6-6b66-567e-a108-af6f032508ca,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,e81d242c-e3f8-5a22-a0eb-3ae597320288,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,636ff95d-9439-5f46-bad1-6e5e30296bb2,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,74ee5168-bcb7-57c8-bfec-c52578fbc6a4,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,5a79c65e-1ef9-5f41-a3cb-0d84381b71ad,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,57c77155-a69a-50a6-8ade-fbe55ea9686f,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f24a8075-31ae-5c98-9b1b-a7395c76df34,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,15dc07c8-8b66-5c7a-aac7-c9f4b0f845c8,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,7d2855c4-52be-56b8-9fd8-e1a730bbae56,33c69332-7b48-5937-a648-82740b7d14c2,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,692bf6db-848d-50c5-84f0-275f5a2ddff8,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,013465c7-38c4-5675-9616-b06debd4ea11,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,6eed9802-5a41-5e49-bc4c-8d612ca452c6,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f56a0196-c349-5521-a8e7-631884a1e549,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,5c276d33-9f00-5fdb-b77b-c9795ec1d6b2,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,7199a226-83c2-50ad-83c1-1f915a9f86f6,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,b51447eb-e77a-545c-a074-7d3035607dbb,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2d52544f-bba4-5abd-9ed4-c830308951a6,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,884ed4ad-87fd-5ba9-99ba-e307ba6184d1,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,326347cc-4a14-52fd-b96b-37249a62f651,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,e3fdb46c-b9a5-5381-961e-42a0af7dc33f,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,738e8545-0209-51d6-8d12-0461d206a7d3,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,a332a9f0-4f6f-51ea-88f7-5b0880cf2d80,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,1c79f4bd-c8ba-5260-a027-e73d472c5ec0,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,08a3b5f6-3e20-5701-b93b-cb280cba8251,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,30542068-a9e6-5fe8-9449-ccb0427090ce,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,26262584-6630-51f2-9286-4ca4d120ed71,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,ad44c8ef-2d27-5faf-88a7-6bba5dc6ef54,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,8f09932e-4de2-599b-a292-4945c9e270f8,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,22a03b10-2e26-5017-98bd-4beece2d9785,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,38cc7c84-8ba6-5b5d-99eb-22d35f7cefdd,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,cb7862a8-777f-51e6-9304-c38fe78292cb,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,916190b6-b3bb-5ab5-abf7-3557ae195906,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,9e266db5-eee8-5a72-912e-3a1947e090f8,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,0be4cf2d-eec6-5e33-b49e-86ecfaf1575f,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,18275717-a172-5841-ac08-458fb66426bf,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f122b914-877e-564c-b790-6f72ad7ba1a7,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2e6d63ba-7b18-5e13-a4f7-a53693d242a3,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f29063f5-96bb-5fa4-ac09-b9e11ecc0a43,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,a1c67976-5214-59b4-8ab1-732e41da6434,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,d203083c-b3ae-5224-8a3f-4359866f081d,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,a1f1765d-de37-5c01-886f-cd17ba813ec7,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,de543d26-d7c4-502e-8358-2d1180c00fb1,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,8932e52a-12b7-5ad1-852a-70a03eaab50e,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,e8bd0917-6fad-5a4c-b33b-83af5b6f865f,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,d2573819-36bd-530d-884e-768c444befeb,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,4f79e7c4-c478-581a-a0f2-8f6d227cd5e4,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,418945fb-ad9a-507a-bc62-dcb35a33cb6a,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,06e6815f-d10d-5a2c-a61a-c24910f8df5e,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,6d559c1c-8143-5eb4-87c8-2de44b214e67,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,6f721de2-4589-5160-99e4-5bd82ceb3c61,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,c50b095a-a961-5a32-b755-4723f34a3068,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,6229c15a-9192-574d-a591-23ef667ea617,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,cdc91618-6779-5ac3-93f4-a0b491e5e109,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,95553f29-c9f0-540f-92df-d010abfcc91f,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,6ed49c21-6097-58f6-9670-ab85d50ba699,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,6d6d4078-ef58-512f-aa75-af7fb60aa510,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,6fd7b279-b16b-5950-bf76-dedc60867f83,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,cfd0c349-085a-5593-8d4a-719a9e512f02,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,99325eae-704e-5020-a356-673b0fcccecf,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,c6294682-4299-56c3-8ee3-88476da70a5a,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,b45a8a10-081c-59a4-838a-308df308f34f,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,7c64d365-9281-5136-abc7-4469cf84e31b,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f854267a-6b82-54b7-a8bb-13d823c647db,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,fc94b052-a344-5119-b7a5-5c0a0aaecfe0,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f2212c86-3ba5-53fb-a304-5c292ac8a846,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,88541c47-06b6-517a-a86d-2b6c1275e3df,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,b376906e-dc46-5aba-ae67-4a4a7cf726ab,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,14143186-223f-5d11-9f6e-216883974e36,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,4ca54ed1-e6c0-56dd-950d-8ff6971b51ea,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,69a2f642-35ae-5825-a334-18d97e75c42c,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,43266d7b-526a-57f4-a3e1-977094af8083,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,6847e551-d377-58b1-85d6-79488e2e2f05,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,49fd9a64-77f1-5baf-ac8d-c9c819db1e7e,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,dba75d65-ce09-519e-8d32-e7cf885c16b5,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2c57094e-105e-50d7-a956-fb5098b53cbc,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,81feaf91-9a18-5bb5-99ee-a489436d54b0,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,5aad2d92-cef2-54b9-b603-b3aee9fe61f0,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,27815835-af87-550e-ac43-5ac1c76fef01,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,1c5b2339-c588-5d50-88c1-eda13ab87edc,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,af0252ba-7533-5bab-b574-6b7123f44f78,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,a570659f-6731-5d42-af98-398be5d61e87,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,e239d555-d075-5f29-b30f-3357e25c4403,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,66132644-0ca7-54f9-8eef-7617dc5c505d,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,8bd68f2f-0a90-562b-b431-dda9458ed7da,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,144a950e-3232-51ff-bdd7-dcab58b393cb,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,a523a2e9-e318-5023-9f75-05cdd2e929bd,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,30e57749-8b98-5ca1-8799-2d72b9769680,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,4873c5cb-dc22-52f3-ad16-d186b9249a56,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,4ef5daf4-ddf7-5b26-a61e-bbfc90addf2e,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,1ec75db2-b085-5d3c-81a0-a08aac4c5c60,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,6059b21f-0e89-5e32-99fa-38a1253de98c,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,a5a32374-6e59-5b87-be80-1c83e2347231,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,750391ce-a131-5dc8-946c-6b6b7047856b,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,70b42471-c2c5-57f1-a5af-8be2d1911473,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,462260a1-ca03-5a74-8f49-d392b9cab6c4,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,96341309-321d-5520-b6c8-de784ea899c6,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,31c1d8fe-f13c-5c87-8af8-8b413ea5d54f,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,a6f58996-7412-5b2d-82fd-081027c7bdff,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,d62f24ec-53d5-51bd-aa41-81b89a8cc6e7,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,57d70455-f4f6-5f39-9ee5-62a98d2885c3,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,36041236-26c5-5a10-b6c6-ffa0dd366f2d,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,857d9f52-27ea-5515-8d38-0e21c0d8dedd,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,c8f2d11a-48f6-5ffe-8e21-e96617a4502c,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,48bd4c62-edf5-570e-b6ff-b8cf85005499,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,97125878-ffc6-54e9-b5d2-66e461cc1267,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,ce83fe13-8a88-5f75-a5bd-25025a1c30bf,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,7a4dcc63-0030-51bb-86c9-003a172343be,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,19dcf41f-a531-5cd9-9b74-a1e858778cd8,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,a7cda5dc-5c07-5b25-99d1-9fa98d8d0e0b,37c0a789-bc0e-5fef-ae1c-e2d4800f884b,True,True
